lon,lat,city,doy,mm,dd,name,value
-95.4366206,42.7125676,aurelia,244,9,1,t_22,74.98
-95.4366206,42.7125676,aurelia,245,9,2,t_lt,70.96756097560976
-95.4366206,42.7125676,aurelia,245,9,2,t_22,77.02
-95.4366206,42.7125676,aurelia,246,9,3,t_lt,70.40487804878049
-95.4366206,42.7125676,aurelia,246,9,3,t_22,66.83
-95.4366206,42.7125676,aurelia,247,9,4,t_lt,69.66463414634147
-95.4366206,42.7125676,aurelia,247,9,4,t_22,65.73
-95.4366206,42.7125676,aurelia,248,9,5,t_lt,69.57268292682927
-95.4366206,42.7125676,aurelia,248,9,5,t_22,67.55
-95.4366206,42.7125676,aurelia,249,9,6,t_lt,69.83243902439024
-95.4366206,42.7125676,aurelia,249,9,6,t_22,72.59
-95.4366206,42.7125676,aurelia,250,9,7,t_lt,68.74512195121952
-95.4366206,42.7125676,aurelia,250,9,7,t_22,73.09
-95.4366206,42.7125676,aurelia,251,9,8,t_lt,67.48585365853658
-95.4366206,42.7125676,aurelia,251,9,8,t_22,73.92
-95.4366206,42.7125676,aurelia,252,9,9,t_lt,66.38560975609757
-95.4366206,42.7125676,aurelia,252,9,9,t_22,66.43
-95.4366206,42.7125676,aurelia,253,9,10,t_lt,66.19634146341464
-95.4366206,42.7125676,aurelia,253,9,10,t_22,59.43
-95.4366206,42.7125676,aurelia,254,9,11,t_lt,65.79024390243903
-95.4366206,42.7125676,aurelia,254,9,11,t_22,59.97
-95.4366206,42.7125676,aurelia,255,9,12,t_lt,65.84731707317073
-95.4366206,42.7125676,aurelia,255,9,12,t_22,61.7
-95.4366206,42.7125676,aurelia,256,9,13,t_lt,64.26024390243903
-95.4366206,42.7125676,aurelia,256,9,13,t_22,64.45
-95.4366206,42.7125676,aurelia,257,9,14,t_lt,63.80853658536585
-95.4366206,42.7125676,aurelia,257,9,14,t_22,70.84
-95.4366206,42.7125676,aurelia,258,9,15,t_lt,63.764146341463416
-95.4366206,42.7125676,aurelia,258,9,15,t_22,72.99
-95.4366206,42.7125676,aurelia,259,9,16,t_lt,63.98317073170732
-95.4366206,42.7125676,aurelia,259,9,16,t_22,71.55
-95.4366206,42.7125676,aurelia,260,9,17,t_lt,65.0490243902439
-95.4366206,42.7125676,aurelia,260,9,17,t_22,69.57
-95.4366206,42.7125676,aurelia,261,9,18,t_lt,63.919024390243905
-95.4366206,42.7125676,aurelia,261,9,18,t_22,67.19
-95.4366206,42.7125676,aurelia,262,9,19,t_lt,63.72951219512195
-95.4366206,42.7125676,aurelia,262,9,19,t_22,70.41
-95.4366206,42.7125676,aurelia,263,9,20,t_lt,62.16756097560975
-95.4366206,42.7125676,aurelia,263,9,20,t_22,76.68
-95.4366206,42.7125676,aurelia,264,9,21,t_lt,60.15414634146342
-95.4366206,42.7125676,aurelia,264,9,21,t_22,62.2
-95.4366206,42.7125676,aurelia,265,9,22,t_lt,59.177317073170734
-95.4366206,42.7125676,aurelia,265,9,22,t_22,55.27
-95.4366206,42.7125676,aurelia,266,9,23,t_lt,59.20878048780488
-95.4366206,42.7125676,aurelia,266,9,23,t_22,55.49
-95.4366206,42.7125676,aurelia,267,9,24,t_lt,59.73219512195122
-95.4366206,42.7125676,aurelia,267,9,24,t_22,61.7
-95.4366206,42.7125676,aurelia,268,9,25,t_lt,59.67146341463415
-95.4366206,42.7125676,aurelia,268,9,25,t_22,60.28
-95.4366206,42.7125676,aurelia,269,9,26,t_lt,59.403414634146344
-95.4366206,42.7125676,aurelia,269,9,26,t_22,56.66
-95.4366206,42.7125676,aurelia,270,9,27,t_lt,60.20804878048781
-95.4366206,42.7125676,aurelia,270,9,27,t_22,56.44
-95.4366206,42.7125676,aurelia,271,9,28,t_lt,58.56780487804878
-95.4366206,42.7125676,aurelia,271,9,28,t_22,50.29
-95.4366206,42.7125676,aurelia,272,9,29,t_lt,58.11731707317073
-95.4366206,42.7125676,aurelia,272,9,29,t_22,55.15
-95.4366206,42.7125676,aurelia,273,9,30,t_lt,59.08317073170732
-95.4366206,42.7125676,aurelia,273,9,30,t_22,60.17
-95.4366206,42.7125676,aurelia,274,10,1,t_lt,58.93829268292683
-95.4366206,42.7125676,aurelia,274,10,1,t_22,61.14
-95.4366206,42.7125676,aurelia,275,10,2,t_lt,56.73365853658537
-95.4366206,42.7125676,aurelia,275,10,2,t_22,61.34
-95.4366206,42.7125676,aurelia,276,10,3,t_lt,55.43731707317073
-95.4366206,42.7125676,aurelia,276,10,3,t_22,62.11
-95.4366206,42.7125676,aurelia,277,10,4,t_lt,55.08219512195122
-95.4366206,42.7125676,aurelia,277,10,4,t_22,60.57
-95.4366206,42.7125676,aurelia,278,10,5,t_lt,54.938048780487804
-95.4366206,42.7125676,aurelia,278,10,5,t_22,60.21
-95.4366206,42.7125676,aurelia,279,10,6,t_lt,54.34024390243903
-95.4366206,42.7125676,aurelia,279,10,6,t_22,53.46
-95.4366206,42.7125676,aurelia,280,10,7,t_lt,54.58951219512195
-95.4366206,42.7125676,aurelia,280,10,7,t_22,43.83
-95.4366206,42.7125676,aurelia,281,10,8,t_lt,53.89658536585366
-95.4366206,42.7125676,aurelia,281,10,8,t_22,46.85
-95.4366206,42.7125676,aurelia,282,10,9,t_lt,52.052926829268294
-95.4366206,42.7125676,aurelia,282,10,9,t_22,54.34
-95.4366206,42.7125676,aurelia,283,10,10,t_lt,51.48317073170732
-95.4366206,42.7125676,aurelia,283,10,10,t_22,59
-95.4366206,42.7125676,aurelia,284,10,11,t_lt,51.93853658536585
-95.4366206,42.7125676,aurelia,284,10,11,t_22,65.82
-95.4366206,42.7125676,aurelia,285,10,12,t_lt,51.13878048780488
-95.4366206,42.7125676,aurelia,285,10,12,t_22,51.33
-95.4366206,42.7125676,aurelia,286,10,13,t_lt,49.80926829268293
-95.4366206,42.7125676,aurelia,286,10,13,t_22,43.74
-95.4366206,42.7125676,aurelia,287,10,14,t_lt,50.226341463414634
-95.4366206,42.7125676,aurelia,287,10,14,t_22,41.56
-95.4366206,42.7125676,aurelia,288,10,15,t_lt,50.2009756097561
-95.4366206,42.7125676,aurelia,288,10,15,t_22,44.94
-95.4366206,42.7125676,aurelia,289,10,16,t_lt,49.5509756097561
-95.4366206,42.7125676,aurelia,289,10,16,t_22,42.66
-95.4366206,42.7125676,aurelia,290,10,17,t_lt,49.455365853658535
-95.4366206,42.7125676,aurelia,290,10,17,t_22,31.73
-95.4366206,42.7125676,aurelia,291,10,18,t_lt,48.381951219512196
-95.4366206,42.7125676,aurelia,291,10,18,t_22,28.27
-95.4366206,42.7125676,aurelia,292,10,19,t_lt,47.16341463414634
-95.4366206,42.7125676,aurelia,292,10,19,t_22,35.96
-95.4366206,42.7125676,aurelia,293,10,20,t_lt,48.028536585365856
-95.4366206,42.7125676,aurelia,293,10,20,t_22,48.04
-95.4366206,42.7125676,aurelia,294,10,21,t_lt,47.33219512195122
-95.4366206,42.7125676,aurelia,294,10,21,t_22,55.49
-95.4366206,42.7125676,aurelia,295,10,22,t_lt,47.362682926829265
-95.4366206,42.7125676,aurelia,295,10,22,t_22,59.92
-95.4366206,42.7125676,aurelia,296,10,23,t_lt,47.82585365853659
-95.4366206,42.7125676,aurelia,296,10,23,t_22,68.31
-95.4366206,42.7125676,aurelia,297,10,24,t_lt,45.90658536585366
-95.4366206,42.7125676,aurelia,297,10,24,t_22,49.19
-95.4366206,42.7125676,aurelia,298,10,25,t_lt,45.688048780487804
-95.4366206,42.7125676,aurelia,298,10,25,t_22,43
-95.4366206,42.7125676,aurelia,299,10,26,t_lt,45.66
-95.4366206,42.7125676,aurelia,299,10,26,t_22,45.39
-95.4366206,42.7125676,aurelia,300,10,27,t_lt,45.48975609756098
-95.4366206,42.7125676,aurelia,300,10,27,t_22,46.67
-95.4366206,42.7125676,aurelia,301,10,28,t_lt,44.378780487804875
-95.4366206,42.7125676,aurelia,301,10,28,t_22,47.57
-95.4366206,42.7125676,aurelia,302,10,29,t_lt,44.57658536585366
-95.4366206,42.7125676,aurelia,302,10,29,t_22,51.13
-95.4366206,42.7125676,aurelia,303,10,30,t_lt,43.85292682926829
-95.4366206,42.7125676,aurelia,303,10,30,t_22,51.44
-95.4366206,42.7125676,aurelia,304,10,31,t_lt,41.08048780487805
-95.4366206,42.7125676,aurelia,304,10,31,t_22,49.82
-95.4366206,42.7125676,aurelia,305,11,1,t_lt,42.73634146341463
-95.4366206,42.7125676,aurelia,305,11,1,t_22,54.46
-95.4366206,42.7125676,aurelia,306,11,2,t_lt,41.23024390243903
-95.4366206,42.7125676,aurelia,306,11,2,t_22,61.02
-95.4366206,42.7125676,aurelia,307,11,3,t_lt,39.885365853658534
-95.4366206,42.7125676,aurelia,307,11,3,t_22,56.35
-95.4366206,42.7125676,aurelia,308,11,4,t_lt,39.538048780487806
-95.4366206,42.7125676,aurelia,308,11,4,t_22,34.38
-95.4366206,42.7125676,aurelia,309,11,5,t_lt,39.939268292682925
-95.4366206,42.7125676,aurelia,309,11,5,t_22,35.73
-95.4366206,42.7125676,aurelia,310,11,6,t_lt,39.52146341463415
-95.4366206,42.7125676,aurelia,310,11,6,t_22,42.89
-95.4366206,42.7125676,aurelia,311,11,7,t_lt,39.36487804878049
-95.4366206,42.7125676,aurelia,311,11,7,t_22,34.14
-95.4366206,42.7125676,aurelia,312,11,8,t_lt,39.141951219512194
-95.4366206,42.7125676,aurelia,312,11,8,t_22,46.36
-95.4366206,42.7125676,aurelia,313,11,9,t_lt,39.07
-95.4366206,42.7125676,aurelia,313,11,9,t_22,63.54
-95.4366206,42.7125676,aurelia,314,11,10,t_lt,36.27439024390244
-95.4366206,42.7125676,aurelia,314,11,10,t_22,42.69
-95.4366206,42.7125676,aurelia,315,11,11,t_lt,34.540975609756096
-95.4366206,42.7125676,aurelia,315,11,11,t_22,22.77
-95.4366206,42.7125676,aurelia,316,11,12,t_lt,32.74658536585366
-95.4366206,42.7125676,aurelia,316,11,12,t_22,24.01
-95.4366206,42.7125676,aurelia,317,11,13,t_lt,34.347073170731704
-95.4366206,42.7125676,aurelia,317,11,13,t_22,26.15
-95.4366206,42.7125676,aurelia,318,11,14,t_lt,35.115121951219514
-95.4366206,42.7125676,aurelia,318,11,14,t_22,28.87
-95.4366206,42.7125676,aurelia,319,11,15,t_lt,35.11975609756097
-95.4366206,42.7125676,aurelia,319,11,15,t_22,26.04
-95.4366206,42.7125676,aurelia,320,11,16,t_lt,34.61609756097561
-95.4366206,42.7125676,aurelia,320,11,16,t_22,21.96
-95.4366206,42.7125676,aurelia,321,11,17,t_lt,35.19975609756098
-95.4366206,42.7125676,aurelia,321,11,17,t_22,22.75
-95.4366206,42.7125676,aurelia,322,11,18,t_lt,34.75775
-95.4366206,42.7125676,aurelia,322,11,18,t_22,NA
-95.4366206,42.7125676,aurelia,323,11,19,t_lt,34.989
-95.4366206,42.7125676,aurelia,323,11,19,t_22,NA
-95.4366206,42.7125676,aurelia,324,11,20,t_lt,34.19075
-95.4366206,42.7125676,aurelia,324,11,20,t_22,NA
-95.4366206,42.7125676,aurelia,325,11,21,t_lt,32.31463414634146
-95.4366206,42.7125676,aurelia,325,11,21,t_22,31.48
-95.4366206,42.7125676,aurelia,326,11,22,t_lt,32.28268292682927
-95.4366206,42.7125676,aurelia,326,11,22,t_22,34.23
-95.4366206,42.7125676,aurelia,327,11,23,t_lt,32.1609756097561
-95.4366206,42.7125676,aurelia,327,11,23,t_22,37.63
-95.4366206,42.7125676,aurelia,328,11,24,t_lt,31.30707317073171
-95.4366206,42.7125676,aurelia,328,11,24,t_22,34.2
-95.4366206,42.7125676,aurelia,329,11,25,t_lt,30.978292682926828
-95.4366206,42.7125676,aurelia,329,11,25,t_22,34.36
-95.4366206,42.7125676,aurelia,330,11,26,t_lt,30.139024390243904
-95.4366206,42.7125676,aurelia,330,11,26,t_22,36.39
-95.4366206,42.7125676,aurelia,331,11,27,t_lt,29.07
-95.4366206,42.7125676,aurelia,331,11,27,t_22,32.09
-95.4366206,42.7125676,aurelia,332,11,28,t_lt,28.81048780487805
-95.4366206,42.7125676,aurelia,332,11,28,t_22,34
-95.4366206,42.7125676,aurelia,333,11,29,t_lt,29.24878048780488
-95.4366206,42.7125676,aurelia,333,11,29,t_22,25.84
-95.4366206,42.7125676,aurelia,334,11,30,t_lt,28.415853658536584
-95.4366206,42.7125676,aurelia,334,11,30,t_22,18.59
-95.4366206,42.7125676,aurelia,335,12,1,t_lt,27.742926829268292
-95.4366206,42.7125676,aurelia,335,12,1,t_22,27.81
-95.4366206,42.7125676,aurelia,336,12,2,t_lt,28.0990243902439
-95.4366206,42.7125676,aurelia,336,12,2,t_22,30.61
-95.4366206,42.7125676,aurelia,337,12,3,t_lt,26.705853658536586
-95.4366206,42.7125676,aurelia,337,12,3,t_22,15.15
-95.4366206,42.7125676,aurelia,338,12,4,t_lt,26.727073170731707
-95.4366206,42.7125676,aurelia,338,12,4,t_22,25.99
-95.4366206,42.7125676,aurelia,339,12,5,t_lt,25.71560975609756
-95.4366206,42.7125676,aurelia,339,12,5,t_22,29.44
-95.4366206,42.7125676,aurelia,340,12,6,t_lt,23.28780487804878
-95.4366206,42.7125676,aurelia,340,12,6,t_22,27.84
-95.4366206,42.7125676,aurelia,341,12,7,t_lt,24.128780487804878
-95.4366206,42.7125676,aurelia,341,12,7,t_22,23.29
-95.4366206,42.7125676,aurelia,342,12,8,t_lt,24.689268292682925
-95.4366206,42.7125676,aurelia,342,12,8,t_22,26.29
-95.4366206,42.7125676,aurelia,343,12,9,t_lt,22.964146341463415
-95.4366206,42.7125676,aurelia,343,12,9,t_22,28.33
-95.4366206,42.7125676,aurelia,344,12,10,t_lt,24.648780487804878
-95.4366206,42.7125676,aurelia,344,12,10,t_22,27.68
-95.4366206,42.7125676,aurelia,345,12,11,t_lt,23.43170731707317
-95.4366206,42.7125676,aurelia,345,12,11,t_22,25.86
-95.4366206,42.7125676,aurelia,346,12,12,t_lt,24.183170731707317
-95.4366206,42.7125676,aurelia,346,12,12,t_22,28.63
-95.4366206,42.7125676,aurelia,347,12,13,t_lt,24.978536585365855
-95.4366206,42.7125676,aurelia,347,12,13,t_22,32.49
-95.4366206,42.7125676,aurelia,348,12,14,t_lt,25.20609756097561
-95.4366206,42.7125676,aurelia,348,12,14,t_22,24.69
-95.4366206,42.7125676,aurelia,349,12,15,t_lt,23.88609756097561
-95.4366206,42.7125676,aurelia,349,12,15,t_22,19.99
-95.4366206,42.7125676,aurelia,350,12,16,t_lt,21.926829268292682
-95.4366206,42.7125676,aurelia,350,12,16,t_22,16.14
-95.4366206,42.7125676,aurelia,351,12,17,t_lt,21.800731707317073
-95.4366206,42.7125676,aurelia,351,12,17,t_22,8.35
-95.4366206,42.7125676,aurelia,352,12,18,t_lt,20.17951219512195
-95.4366206,42.7125676,aurelia,352,12,18,t_22,-0.58
-95.4366206,42.7125676,aurelia,353,12,19,t_lt,21.135365853658538
-95.4366206,42.7125676,aurelia,353,12,19,t_22,7.21
-95.4366206,42.7125676,aurelia,354,12,20,t_lt,19.229268292682928
-95.4366206,42.7125676,aurelia,354,12,20,t_22,-6.12
-95.4366206,42.7125676,aurelia,355,12,21,t_lt,20.519268292682927
-95.4366206,42.7125676,aurelia,355,12,21,t_22,-0.65
-95.4366206,42.7125676,aurelia,356,12,22,t_lt,20.196341463414633
-95.4366206,42.7125676,aurelia,356,12,22,t_22,-13.99
-95.4366206,42.7125676,aurelia,357,12,23,t_lt,19.385121951219514
-95.4366206,42.7125676,aurelia,357,12,23,t_22,-8.75
-95.4366206,42.7125676,aurelia,358,12,24,t_lt,18.98
-95.4366206,42.7125676,aurelia,358,12,24,t_22,-9.78
-95.4366206,42.7125676,aurelia,359,12,25,t_lt,17.096341463414635
-95.4366206,42.7125676,aurelia,359,12,25,t_22,-0.18
-95.4366206,42.7125676,aurelia,360,12,26,t_lt,19.522926829268293
-95.4366206,42.7125676,aurelia,360,12,26,t_22,2.79
-95.4366206,42.7125676,aurelia,361,12,27,t_lt,22.007317073170732
-95.4366206,42.7125676,aurelia,361,12,27,t_22,18.64
-95.4366206,42.7125676,aurelia,362,12,28,t_lt,22.321951219512194
-95.4366206,42.7125676,aurelia,362,12,28,t_22,31.8
-95.4366206,42.7125676,aurelia,363,12,29,t_lt,19.608536585365854
-95.4366206,42.7125676,aurelia,363,12,29,t_22,30.85
-95.4366206,42.7125676,aurelia,364,12,30,t_lt,20.100243902439026
-95.4366206,42.7125676,aurelia,364,12,30,t_22,21.69
-95.4366206,42.7125676,aurelia,365,12,31,t_lt,18.76951219512195
-95.4366206,42.7125676,aurelia,365,12,31,t_22,30.18
-95.4366206,42.7125676,aurelia,366,NA,NA,t_lt,13.723
-95.4366206,42.7125676,aurelia,366,NA,NA,t_22,NA
-95.4172221,42.5069289,galva,1,1,1,t_lt,16.263658536585364
-95.4172221,42.5069289,galva,1,1,1,t_22,-0.45
-95.4172221,42.5069289,galva,2,1,2,t_lt,18.143658536585367
-95.4172221,42.5069289,galva,2,1,2,t_22,2.77
-95.4172221,42.5069289,galva,3,1,3,t_lt,19.20926829268293
-95.4172221,42.5069289,galva,3,1,3,t_22,21.49
-95.4172221,42.5069289,galva,4,1,4,t_lt,17.842439024390245
-95.4172221,42.5069289,galva,4,1,4,t_22,26.29
-95.4172221,42.5069289,galva,5,1,5,t_lt,18.454878048780486
-95.4172221,42.5069289,galva,5,1,5,t_22,7.39
-95.4172221,42.5069289,galva,6,1,6,t_lt,17.588536585365855
-95.4172221,42.5069289,galva,6,1,6,t_22,-0.53
-95.4172221,42.5069289,galva,7,1,7,t_lt,17.362439024390245
-95.4172221,42.5069289,galva,7,1,7,t_22,8.76
-95.4172221,42.5069289,galva,8,1,8,t_lt,18.870731707317074
-95.4172221,42.5069289,galva,8,1,8,t_22,23.41
-95.4172221,42.5069289,galva,9,1,9,t_lt,18.389024390243904
-95.4172221,42.5069289,galva,9,1,9,t_22,12.96
-95.4172221,42.5069289,galva,10,1,10,t_lt,18.54390243902439
-95.4172221,42.5069289,galva,10,1,10,t_22,16.03
-95.4172221,42.5069289,galva,11,1,11,t_lt,20.172682926829268
-95.4172221,42.5069289,galva,11,1,11,t_22,28.58
-95.4172221,42.5069289,galva,12,1,12,t_lt,18.271463414634145
-95.4172221,42.5069289,galva,12,1,12,t_22,36.1
-95.4172221,42.5069289,galva,13,1,13,t_lt,18.214878048780488
-95.4172221,42.5069289,galva,13,1,13,t_22,33.53
-95.4172221,42.5069289,galva,14,1,14,t_lt,19.218048780487806
-95.4172221,42.5069289,galva,14,1,14,t_22,28.36
-95.4172221,42.5069289,galva,15,1,15,t_lt,17.298780487804876
-95.4172221,42.5069289,galva,15,1,15,t_22,12.47
-95.4172221,42.5069289,galva,16,1,16,t_lt,18.517073170731706
-95.4172221,42.5069289,galva,16,1,16,t_22,22.69
-95.4172221,42.5069289,galva,17,1,17,t_lt,18.504634146341463
-95.4172221,42.5069289,galva,17,1,17,t_22,27.18
-95.4172221,42.5069289,galva,18,1,18,t_lt,17.74048780487805
-95.4172221,42.5069289,galva,18,1,18,t_22,31.57
-95.4172221,42.5069289,galva,19,1,19,t_lt,17.48829268292683
-95.4172221,42.5069289,galva,19,1,19,t_22,7.81
-95.4172221,42.5069289,galva,20,1,20,t_lt,17.01829268292683
-95.4172221,42.5069289,galva,20,1,20,t_22,1.98
-95.4172221,42.5069289,galva,21,1,21,t_lt,19.12439024390244
-95.4172221,42.5069289,galva,21,1,21,t_22,10.92
-95.4172221,42.5069289,galva,22,1,22,t_lt,20.453658536585365
-95.4172221,42.5069289,galva,22,1,22,t_22,25.72
-95.4172221,42.5069289,galva,23,1,23,t_lt,18.868536585365852
-95.4172221,42.5069289,galva,23,1,23,t_22,17.73
-95.4172221,42.5069289,galva,24,1,24,t_lt,19.36
-95.4172221,42.5069289,galva,24,1,24,t_22,19.22
-95.4172221,42.5069289,galva,25,1,25,t_lt,18.140243902439025
-95.4172221,42.5069289,galva,25,1,25,t_22,5.77
-95.4172221,42.5069289,galva,26,1,26,t_lt,19.64170731707317
-95.4172221,42.5069289,galva,26,1,26,t_22,17.17
-95.4172221,42.5069289,galva,27,1,27,t_lt,20.47878048780488
-95.4172221,42.5069289,galva,27,1,27,t_22,22.77
-95.4172221,42.5069289,galva,28,1,28,t_lt,21.043170731707317
-95.4172221,42.5069289,galva,28,1,28,t_22,12.25
-95.4172221,42.5069289,galva,29,1,29,t_lt,20.482439024390246
-95.4172221,42.5069289,galva,29,1,29,t_22,27.05
-95.4172221,42.5069289,galva,30,1,30,t_lt,19.181951219512197
-95.4172221,42.5069289,galva,30,1,30,t_22,21.61
-95.4172221,42.5069289,galva,31,1,31,t_lt,21.52341463414634
-95.4172221,42.5069289,galva,31,1,31,t_22,31.44
-95.4172221,42.5069289,galva,32,2,1,t_lt,20.198536585365854
-95.4172221,42.5069289,galva,32,2,1,t_22,25.41
-95.4172221,42.5069289,galva,33,2,2,t_lt,20.1709756097561
-95.4172221,42.5069289,galva,33,2,2,t_22,8.58
-95.4172221,42.5069289,galva,34,2,3,t_lt,19.632439024390244
-95.4172221,42.5069289,galva,34,2,3,t_22,3.61
-95.4172221,42.5069289,galva,35,2,4,t_lt,18.259512195121953
-95.4172221,42.5069289,galva,35,2,4,t_22,8.46
-95.4172221,42.5069289,galva,36,2,5,t_lt,19.555853658536584
-95.4172221,42.5069289,galva,36,2,5,t_22,22.12
-95.4172221,42.5069289,galva,37,2,6,t_lt,20.67829268292683
-95.4172221,42.5069289,galva,37,2,6,t_22,24.76
-95.4172221,42.5069289,galva,38,2,7,t_lt,20.38219512195122
-95.4172221,42.5069289,galva,38,2,7,t_22,27.39
-95.4172221,42.5069289,galva,39,2,8,t_lt,19.796341463414635
-95.4172221,42.5069289,galva,39,2,8,t_22,35.38
-95.4172221,42.5069289,galva,40,2,9,t_lt,20.446585365853657
-95.4172221,42.5069289,galva,40,2,9,t_22,34.36
-95.4172221,42.5069289,galva,41,2,10,t_lt,20.9009756097561
-95.4172221,42.5069289,galva,41,2,10,t_22,32.22
-95.4172221,42.5069289,galva,42,2,11,t_lt,20.260243902439026
-95.4172221,42.5069289,galva,42,2,11,t_22,25.5
-95.4172221,42.5069289,galva,43,2,12,t_lt,20.368780487804877
-95.4172221,42.5069289,galva,43,2,12,t_22,9.43
-95.4172221,42.5069289,galva,44,2,13,t_lt,23.194634146341464
-95.4172221,42.5069289,galva,44,2,13,t_22,13.37
-95.4172221,42.5069289,galva,45,2,14,t_lt,22.493658536585365
-95.4172221,42.5069289,galva,45,2,14,t_22,21.61
-95.4172221,42.5069289,galva,46,2,15,t_lt,22.423902439024392
-95.4172221,42.5069289,galva,46,2,15,t_22,31.05
-95.4172221,42.5069289,galva,47,2,16,t_lt,23.794146341463414
-95.4172221,42.5069289,galva,47,2,16,t_22,28.11
-95.4172221,42.5069289,galva,48,2,17,t_lt,25.79878048780488
-95.4172221,42.5069289,galva,48,2,17,t_22,13.77
-95.4172221,42.5069289,galva,49,2,18,t_lt,27.13463414634146
-95.4172221,42.5069289,galva,49,2,18,t_22,28.35
-95.4172221,42.5069289,galva,50,2,19,t_lt,26.928536585365855
-95.4172221,42.5069289,galva,50,2,19,t_22,19.87
-95.4172221,42.5069289,galva,51,2,20,t_lt,27.68390243902439
-95.4172221,42.5069289,galva,51,2,20,t_22,36.68
-95.4172221,42.5069289,galva,52,2,21,t_lt,27.682926829268293
-95.4172221,42.5069289,galva,52,2,21,t_22,31.17
-95.4172221,42.5069289,galva,53,2,22,t_lt,28.187073170731708
-95.4172221,42.5069289,galva,53,2,22,t_22,9.21
-95.4172221,42.5069289,galva,54,2,23,t_lt,26.89829268292683
-95.4172221,42.5069289,galva,54,2,23,t_22,3.43
-95.4172221,42.5069289,galva,55,2,24,t_lt,26.21951219512195
-95.4172221,42.5069289,galva,55,2,24,t_22,7.74
-95.4172221,42.5069289,galva,56,2,25,t_lt,26.136341463414634
-95.4172221,42.5069289,galva,56,2,25,t_22,10.06
-95.4172221,42.5069289,galva,57,2,26,t_lt,26.513170731707316
-95.4172221,42.5069289,galva,57,2,26,t_22,23.68
-95.4172221,42.5069289,galva,58,2,27,t_lt,26.66
-95.4172221,42.5069289,galva,58,2,27,t_22,30.27
-95.4172221,42.5069289,galva,59,2,28,t_lt,28.736829268292684
-95.4172221,42.5069289,galva,59,2,28,t_22,41.04
-95.4172221,42.5069289,galva,60,3,1,t_lt,29.390975609756097
-95.4172221,42.5069289,galva,60,3,1,t_22,44.29
-95.4172221,42.5069289,galva,61,3,2,t_lt,28.200487804878048
-95.4172221,42.5069289,galva,61,3,2,t_22,43.47
-95.4172221,42.5069289,galva,62,3,3,t_lt,28.486829268292684
-95.4172221,42.5069289,galva,62,3,3,t_22,30.97
-95.4172221,42.5069289,galva,63,3,4,t_lt,30.262439024390243
-95.4172221,42.5069289,galva,63,3,4,t_22,39.7
-95.4172221,42.5069289,galva,64,3,5,t_lt,31.19292682926829
-95.4172221,42.5069289,galva,64,3,5,t_22,40.15
-95.4172221,42.5069289,galva,65,3,6,t_lt,31.31609756097561
-95.4172221,42.5069289,galva,65,3,6,t_22,27.75
-95.4172221,42.5069289,galva,66,3,7,t_lt,30.989268292682926
-95.4172221,42.5069289,galva,66,3,7,t_22,27.16
-95.4172221,42.5069289,galva,67,3,8,t_lt,31.992682926829268
-95.4172221,42.5069289,galva,67,3,8,t_22,30.99
-95.4172221,42.5069289,galva,68,3,9,t_lt,32.305365853658536
-95.4172221,42.5069289,galva,68,3,9,t_22,21.15
-95.4172221,42.5069289,galva,69,3,10,t_lt,31.81
-95.4172221,42.5069289,galva,69,3,10,t_22,21.9
-95.4172221,42.5069289,galva,70,3,11,t_lt,32.65780487804878
-95.4172221,42.5069289,galva,70,3,11,t_22,15.35
-95.4172221,42.5069289,galva,71,3,12,t_lt,33.75292682926829
-95.4172221,42.5069289,galva,71,3,12,t_22,20.57
-95.4172221,42.5069289,galva,72,3,13,t_lt,35.85536585365854
-95.4172221,42.5069289,galva,72,3,13,t_22,39.04
-95.4172221,42.5069289,galva,73,3,14,t_lt,36.10512195121951
-95.4172221,42.5069289,galva,73,3,14,t_22,36.9
-95.4172221,42.5069289,galva,74,3,15,t_lt,36.46731707317073
-95.4172221,42.5069289,galva,74,3,15,t_22,40.77
-95.4172221,42.5069289,galva,75,3,16,t_lt,36.76682926829268
-95.4172221,42.5069289,galva,75,3,16,t_22,48.65
-95.4172221,42.5069289,galva,76,3,17,t_lt,36.667804878048784
-95.4172221,42.5069289,galva,76,3,17,t_22,41.83
-95.4172221,42.5069289,galva,77,3,18,t_lt,36.898048780487805
-95.4172221,42.5069289,galva,77,3,18,t_22,37.27
-95.4172221,42.5069289,galva,78,3,19,t_lt,37.318536585365855
-95.4172221,42.5069289,galva,78,3,19,t_22,42.46
-95.4172221,42.5069289,galva,79,3,20,t_lt,38.28414634146341
-95.4172221,42.5069289,galva,79,3,20,t_22,52.07
-95.4172221,42.5069289,galva,80,3,21,t_lt,38.19341463414634
-95.4172221,42.5069289,galva,80,3,21,t_22,55.02
-95.4172221,42.5069289,galva,81,3,22,t_lt,38.063658536585365
-95.4172221,42.5069289,galva,81,3,22,t_22,35.71
-95.4172221,42.5069289,galva,82,3,23,t_lt,39.33
-95.4172221,42.5069289,galva,82,3,23,t_22,35.78
-95.4172221,42.5069289,galva,83,3,24,t_lt,38.20926829268293
-95.4172221,42.5069289,galva,83,3,24,t_22,37.51
-95.4172221,42.5069289,galva,84,3,25,t_lt,39.30512195121951
-95.4172221,42.5069289,galva,84,3,25,t_22,39.7
-95.4172221,42.5069289,galva,85,3,26,t_lt,40.720975609756096
-95.4172221,42.5069289,galva,85,3,26,t_22,29.97
-95.4172221,42.5069289,galva,86,3,27,t_lt,40.879512195121954
